"","pcode","Country","name","name_alt","loc_type","loc_subtype","createdate","createby","closedate","updatedate","source","unhcr_assist","status","POINT_X","POINT_Y","adjusted_vars","type"
"7300","LBNs005842","Lebanon","Harf",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.784399,33.97345,0,"Refugee"
"7301","LBNs005230","Lebanon","Ain Hala",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.075808,34.031873,0,"Refugee"
"7302","LBNs005636","Lebanon","Doueir Aadouiye",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.557665,33.595807,0,"Refugee"
"7303","LBNs005569","Lebanon","Daraaoun",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.494858,33.624329,0,"Refugee"
"7304","LBNs005303","Lebanon","Bakhaoun",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.878644,33.748297,0,"Refugee"
"7305","LBNs005660","Lebanon","El Aarida",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.663739,33.914693,0,"Refugee"
"7306","LBNs005670","Lebanon","El Birke",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.731457,33.933462,0,"Refugee"
"7307","LBNs005596","Lebanon","Deir Kifa",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.5261,33.5843,0,"Refugee"
"7308","LBNs005299","Lebanon","Baiqoun",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.885911,33.648244,0,"Refugee"
"7309","LBNs005237","Lebanon","Ain Najm",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.978117,33.904239,0,"Refugee"
"7310","LBNs005709","Lebanon","El Rama",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.596169,33.900053,0,"Refugee"
"7311","LBNs005612","Lebanon","Dekerman",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.48135,33.6941,0,"Refugee"
"7312","LBNs005924","Lebanon","Jannata",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.159364,34.4736,0,"Refugee"
"7313","LBNs005918","Lebanon","Jall Aajram",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,0,36.375922,34.626056,0,"Refugee"
"7314","LBNs005128","Lebanon","Aaitit",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.5234,33.9001,0,"Refugee"
"7315","LBNs004279","Lebanon","Aamchit",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.478189,33.894594,0,"Refugee"
"7316","LBNs005190","Lebanon","Adonis",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.070088,34.078957,0,"Refugee"
"7317","LBNs005421","Lebanon","Bnechaai",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.557678,33.780033,0,"Refugee"
"7318","LBNs005144","Lebanon","Aannaya",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.487021,33.884993,0,"Refugee"
"7319","LBNs005168","Lebanon","Aarjess",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.120189,34.131933,0,"Refugee"
"7320","LBNs005752","Lebanon","Fradis",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.85503,34.101833,0,"Refugee"
"7321","LBNs005905","Lebanon","Ijdabra",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.359872,34.612272,0,"Refugee"
"7322","LBNs005957","Lebanon","Jmaijime",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.2151,34.622628,0,"Refugee"
"7323","LBNs005311","Lebanon","Barbara",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.724044,33.562675,0,"Refugee"
"7324","LBNs005892","Lebanon","Houla",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.735319,34.066681,0,"Refugee"
"7325","LBNs004283","Lebanon","Aajaltoun",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.5124,33.8989,0,"Refugee"
"7326","LBNs005271","Lebanon","Arsoun",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.818622,33.493269,0,"Refugee"
"7327","LBNs005410","Lebanon","Bkifa",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.516217,33.793308,0,"Refugee"
"7328","LBNs004387","Lebanon","Bqayaa",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.520215,33.86786,0,"Refugee"
"7329","LBNs005716","Lebanon","En Nakhle",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.645002,33.882862,0,"Refugee"
"7330","LBNs005685","Lebanon","El Kleile",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.680496,33.911202,0,"Refugee"
"7331","LBNs006021","Lebanon","Kfar Hamam",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.125742,34.562545,0,"Refugee"
"7332","LBNs005105","Lebanon","Aabeidat",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.502618,33.889023,0,"Refugee"
"7333","LBNs005207","Lebanon","Ain Ebel",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.163522,34.115764,0,"Refugee"
"7334","LBNs005600","Lebanon","Deir Mimas",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.445883,33.629769,0,"Refugee"
"7335","LBNs005481","Lebanon","Bzal",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.531362,33.836983,0,"Refugee"
"7336","LBNs005125","Lebanon","Aairoun",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.5015,33.8757,0,"Refugee"
"7337","LBNs005334","Lebanon","Bchatfine",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.902722,33.836447,0,"Refugee"
"7338","LBNs005154","Lebanon","Aaqline",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.313958,33.839022,0,"Refugee"
"7339","LBNs005455","Lebanon","Bramiye",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.503264,33.843231,0,"Refugee"
"7340","LBNs005247","Lebanon","Ainab",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.389372,34.402753,0,"Refugee"
"7341","LBNs005831","Lebanon","Haret el Bayder",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.696837,34.079466,0,"Refugee"
"7342","LBNs005976","Lebanon","Kafra",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.01485,34.582219,0,"Refugee"
"7343","LBNs004404","Lebanon","Baaliye",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.79665,33.50425,0,"Refugee"
"7344","LBNs005471","Lebanon","Btaaboura",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.487122,33.838512,0,"Refugee"
"7345","LBNs005728","Lebanon","Es Souaidiye",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,0,35.740035,33.891467,0,"Refugee"
"7346","LBNs004163","Lebanon","haouchah",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,0,35.679883,33.965903,0,"Refugee"
"7347","LBNs005163","Lebanon","Aaramoun",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.004383,33.918703,0,"Refugee"
"7348","LBNs005335","Lebanon","Bcheale",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.929,33.742,0,"Refugee"
"7349","LBNs005217","Lebanon","Ain El Kharroube",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.037947,33.994986,0,"Refugee"
"7350","LBNs005584","Lebanon","Deir Billa",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.425517,33.600286,0,"Refugee"
"7351","LBNs004355","Lebanon","Fsiqine et Ain Echma",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.735131,34.079528,0,"Refugee"
"7352","LBNs005602","Lebanon","Deir Ntar",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.670256,33.667214,0,"Refugee"
"7353","LBNs005145","Lebanon","Aanout",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.502193,33.873788,0,"Refugee"
"7354","LBNs005123","Lebanon","Aaiha",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.496,33.877,0,"Refugee"
"7355","LBNs006008","Lebanon","Kfar Chouba",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.137567,34.558917,0,"Refugee"
"7356","LBNs005668","Lebanon","El Bayad",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.747002,33.928641,0,"Refugee"
"7357","LBNs005342","Lebanon","Bechmizzine",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.92275,33.849525,0,"Refugee"
"7358","LBNs004429","Lebanon","El Minie",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.534052,33.873735,0,"Refugee"
"7359","LBNs004169","Lebanon","Ain Yaaqoub",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.378997,34.39003,0,"Refugee"
"7360","LBNs004144","Lebanon","Akroum",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.411503,34.424386,0,"Refugee"
"7361","LBNs004436","Lebanon","Hadid",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.652686,34.082904,0,"Refugee"
"7362","LBNs005195","Lebanon","Ain Aar",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.171422,34.036919,0,"Refugee"
"7363","LBNs004432","Lebanon","Barsa",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.668258,33.459461,0,"Refugee"
"7364","LBNs005435","Lebanon","Bouhairet Toula",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.597711,33.737308,0,"Refugee"
"7365","LBNs005865","Lebanon","Hdadine",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.642547,33.953525,0,"Refugee"
"7366","LBNs005674","Lebanon","El Haissa",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.575378,33.847153,0,"Refugee"
"7367","LBNs004424","Lebanon","Aalma",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.4968,33.8911,0,"Refugee"
"7368","LBNs005563","Lebanon","Daousse Baghdadi",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.504814,33.661334,0,"Refugee"
"7369","LBNs004384","Lebanon","Aaidamoun",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.518346,33.881238,0,"Refugee"
"7370","LBNs004380","Lebanon","Amayer",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.412014,34.413736,0,"Refugee"
"7371","LBNs006014","Lebanon","Kfar Falous",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.334,34.691,0,"Refugee"
"7372","LBNs005361","Lebanon","Beit el Haj",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.011158,33.849169,0,"Refugee"
"7373","LBNs005152","Lebanon","Aaqbet Sibaal",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.419592,34.179236,0,"Refugee"
"7374","LBNs005216","Lebanon","Ain el Hiloue",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.372272,34.210747,0,"Refugee"
"7375","LBNs004248","Lebanon","Hamra",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,0,35.779888,34.146474,0,"Refugee"
"7376","LBNs004309","Lebanon","Baouchriye",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.648442,33.441164,0,"Refugee"
"7377","LBNs005147","Lebanon","Aaouinat",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.508758,33.890644,0,"Refugee"
"7378","LBNs005452","Lebanon","Braachit",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.649403,33.813804,0,"Refugee"
"7379","LBNs005729","Lebanon","Es Souaisse",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.620197,33.898881,0,"Refugee"
"7380","LBNs004456","Lebanon","Ghaziye",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.672061,34.092407,0,"Refugee"
"7381","LBNs005936","Lebanon","Jdeide",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.189722,34.528889,0,"Refugee"
"7382","LBNs005468","Lebanon","Bsennay",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.623329,33.817071,0,"Refugee"
"7383","LBNs005823","Lebanon","Haql El Aazime",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.610311,33.962356,0,"Refugee"
"7384","LBNs005873","Lebanon","Hilane",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,0,35.644842,34.007911,0,"Refugee"
"7385","LBNs005143","Lebanon","Aana",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.4852,33.8902,0,"Refugee"
"7386","LBNs004343","Lebanon","Amaret el Baykat",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.347322,34.452228,0,"Refugee"
"7387","LBNs005794","Lebanon","Halta",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.860239,34.133994,0,"Refugee"
"7388","LBNs005263","Lebanon","Amioun",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.327539,34.410942,0,"Refugee"
"7389","LBNs005723","Lebanon","Es Salhiye Bezhel",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.746617,33.886487,0,"Refugee"
"7390","LBNs005748","Lebanon","Fnaideq",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.575608,33.897231,0,"Refugee"
"7391","LBNs005673","Lebanon","El Fraidis",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.557803,33.894253,0,"Refugee"
"7392","LBNs005316","Lebanon","Barouk",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.778689,33.661247,0,"Refugee"
"7393","LBNs005639","Lebanon","Ech Chqif Bqaatouta",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.678423,33.899278,0,"Refugee"
"7394","LBNs005521","Lebanon","Chir Hmairine",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.560381,33.661972,0,"Refugee"
"7395","LBNs004353","Lebanon","Darine",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.488808,33.617357,0,"Refugee"
"7396","LBNs005495","Lebanon","Chamaa",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.712603,33.82607,0,"Refugee"
"7397","LBNs006001","Lebanon","Kfar Aaqqa",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.094889,34.535647,0,"Refugee"
"7398","LBNs004310","Lebanon","Beit Meri",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.916808,33.8442,0,"Refugee"
"7399","LBNs005296","Lebanon","Bahbouch",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.876464,33.692497,0,"Refugee"
"7400","LBNs005775","Lebanon","Hababiye",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,0,35.669584,34.116308,0,"Refugee"
"7401","LBNs005102","Lebanon","Aabdelle",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.498826,33.899034,0,"Refugee"
"7402","LBNs005656","Lebanon","El Aaouaichat",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.636852,33.92414,0,"Refugee"
"7403","LBNs005539","Lebanon","Dabadeb",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.502731,33.596136,0,"Refugee"
"7404","LBNs005413","Lebanon","Blat Mazraat Kfar Dibiane",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.643744,33.761275,0,"Refugee"
"7405","LBNs005966","Lebanon","Jour en Nakhl",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.367575,34.636866,0,"Refugee"
"7406","LBNs005164","Lebanon","Aaramta",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.029081,34.044544,0,"Refugee"
"7407","LBNs005241","Lebanon","Ain Qenya",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.274936,34.078458,0,"Refugee"
"7408","LBNs005141","Lebanon","Aammiq",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.507786,33.891517,0,"Refugee"
"7409","LBNs005516","Lebanon","Cheikhlar",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.638519,33.865247,0,"Refugee"
"7410","LBNs005879","Lebanon","Hmais",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,0,35.673514,34.052242,0,"Refugee"
"7411","LBNs005277","Lebanon","Azqey",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.754153,33.476133,0,"Refugee"
"7412","LBNs005121","Lebanon","Aafsdiq",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.49912,33.895916,0,"Refugee"
"7413","LBNs005793","Lebanon","Haloua",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,0,35.704347,34.155272,0,"Refugee"
"7414","LBNs005644","Lebanon","Ed Debbabiye el Charqiye",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.727662,33.903634,0,"Refugee"
"7415","LBNs005732","Lebanon","Ez Zahrani",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.616915,33.894018,0,"Refugee"
"7416","LBNs005617","Lebanon","Derya",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.476373,33.617325,0,"Refugee"
"7417","LBNs005127","Lebanon","Aaitaroun",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.491534,33.882305,0,"Refugee"
"7418","LBNs005428","Lebanon","Borj El Yahoudiye",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.654989,33.758756,0,"Refugee"
"7419","LBNs005871","Lebanon","Hikr Janine",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.693641,34.031432,0,"Refugee"
"7420","LBNs005490","Lebanon","Chabtine",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.759111,33.86335,0,"Refugee"
"7421","LBNs005597","Lebanon","Deir Mar Chaaya",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.643055,33.648528,0,"Refugee"
"7422","LBNs004428","Lebanon","El Beddaoui",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.658714,33.930014,0,"Refugee"
"7423","LBNs005755","Lebanon","Froun",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.903022,34.121569,0,"Refugee"
"7424","LBNs005999","Lebanon","Kfar Aabida",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.121581,34.457456,0,"Refugee"
"7425","LBNs005677","Lebanon","El Hichi",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.643577,33.895987,0,"Refugee"
"7426","LBNs005255","Lebanon","Aitou",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.230415,34.355306,0,"Refugee"
"7427","LBNs006019","Lebanon","Kfar Hada",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,0,36.095636,34.558628,0,"Refugee"
"7428","LBNs005866","Lebanon","Hebbariye",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.69949,33.997319,0,"Refugee"
"7429","LBNs005993","Lebanon","Karm El Akhras",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.129117,34.636069,0,"Refugee"
"7430","LBNs005392","Lebanon","Bhannine",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.530675,33.781956,0,"Refugee"
"7431","LBNs005160","Lebanon","Aarab Jourmnaya",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.134339,34.150356,0,"Refugee"
"7432","LBNs005994","Lebanon","Karm Sadde",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.058146,34.587291,0,"Refugee"
"7433","LBNs005313","Lebanon","Barhalioun",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.685286,33.519753,0,"Refugee"
"7434","LBNs005895","Lebanon","Houmine et Tahta",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.619106,33.955744,0,"Refugee"
"7435","LBNs005514","Lebanon","Cheikh Hmairine",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.495319,33.828719,0,"Refugee"
"7436","LBNs004445","Lebanon","Dam Wal Farz",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.543536,33.685228,0,"Refugee"
"7437","LBNs005867","Lebanon","Hedd",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.638183,33.98231,0,"Refugee"
"7438","LBNs005240","Lebanon","Ain Qeni",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,36.027094,34.129228,0,"Refugee"
"7439","LBNs005566","Lebanon","Dar Baachtar",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.471451,33.692532,0,"Refugee"
"7440","LBNs005312","Lebanon","Barghoun",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.697639,33.610883,0,"Refugee"
"7441","LBNs005701","Lebanon","El Mqaiteaa",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.579781,33.906236,0,"Refugee"
"7442","LBNs005280","Lebanon","Baal en Naame",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.766653,33.516878,0,"Refugee"
"7443","LBNs005148","Lebanon","Aaoura",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.497924,33.891806,0,"Refugee"
"7444","LBNs005510","Lebanon","Chatine",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.665161,33.848758,0,"Refugee"
"7445","LBNs004430","Lebanon","En Nabi Youchaa",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.750877,33.916162,0,"Refugee"
"7446","LBNs005397","Lebanon","Bikfayia",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.619725,33.797269,0,"Refugee"
"7447","LBNs005332","Lebanon","Bchannine",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.812306,33.762392,0,"Refugee"
"7448","LBNs005268","Lebanon","Arde",NA,"Refugee Location",NA,"6/5/16","saint@unhcr.org",NA,"11/1/19","GR15",NA,1,35.783258,33.456667,0,"Refugee"
